site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster,duration,date_time_year,date_time_month,date_time_day,srch_ci_year,srch_ci_month,srch_ci_day,srch_co_year,srch_co_month,srch_co_day
11,3,205,354,25315,1058.7112,194381,0,1,0,3,2,1,8268,1,0,4,2,50,682,18,6,2014,10,18,2014,12,24,2014,12,30
2,3,66,348,53377,6838.7029,358433,1,1,9,2,0,1,468,1,0,1,3,48,153,64,3,2013,1,25,2013,5,23,2013,5,26
2,3,66,462,49272,2551.5719,131493,0,0,2,4,0,2,8268,1,0,2,2,50,682,48,4,2014,1,6,2014,1,31,2014,2,4
2,3,66,258,1803,1842.1747,1114082,0,1,3,1,0,1,8279,1,0,2,2,50,1230,70,3,2014,1,28,2014,3,8,2014,3,11
2,3,66,337,49493,4578.4896,329351,0,1,9,2,0,1,14932,3,0,1,6,105,1860,20,1,2014,6,30,2014,8,24,2014,8,25
2,3,66,174,9444,1666.5774,333005,1,0,9,2,0,1,27565,1,0,1,2,50,617,90,3,2014,3,26,2014,7,14,2014,7,17
2,3,66,174,30055,206.5757,847418,0,0,9,3,0,1,13232,4,0,1,2,50,365,55,1,2014,5,15,2014,8,30,2014,8,31
23,1,1,436,21686,1106.2039,510146,0,1,1,2,0,1,792,1,0,3,6,208,1480,85,13,2013,3,27,2013,8,3,2013,8,16
34,3,205,155,53078,5302.6216,288945,0,0,9,2,0,1,8806,1,0,1,6,105,22,85,2,2014,10,17,2014,11,16,2014,11,18
2,3,66,322,23733,293.0195,957245,0,0,9,2,0,1,8230,1,1,1,2,50,637,19,3,2014,9,30,2015,2,26,2015,3,1
11,3,205,155,8613,7389.3895,74880,0,0,9,2,1,1,54996,6,1,1,3,182,79,30,3,2014,1,31,2014,2,9,2014,2,12
2,3,66,220,2086,4573.2352,222714,0,0,9,2,0,1,12402,5,0,1,6,204,27,58,13,2014,10,23,2015,5,13,2015,5,26
2,3,66,174,9444,2106.8254,36153,1,1,2,2,2,1,12188,6,0,1,4,8,110,65,6,2014,7,21,2015,6,7,2015,6,13
34,3,205,354,25315,4431.6849,172087,0,0,9,2,0,1,8790,1,0,2,6,199,5,62,3,2014,5,30,2014,7,24,2014,7,27
10,0,182,393,11124,4832.0121,1002111,0,0,9,1,0,1,7635,3,0,1,2,50,675,41,8,2013,12,29,2014,3,5,2014,3,13
2,3,66,442,25538,1081.1484,585143,0,1,2,2,0,1,11972,1,0,2,4,8,1456,87,5,2014,8,8,2014,10,9,2014,10,14
23,1,1,448,11133,201.2176,730424,0,0,9,1,0,1,15446,3,0,1,6,105,1497,57,1,2013,9,23,2013,10,18,2013,10,19
34,3,205,354,25315,7807.2381,561784,0,0,2,1,0,1,8242,1,1,1,3,171,61,25,1,2014,12,14,2014,12,25,2014,12,26
2,3,66,226,42442,4446.067,523652,1,1,1,2,0,1,8855,1,0,1,2,50,213,3,4,2014,5,16,2014,8,12,2014,8,16
2,3,63,229,36471,5925.2123,891725,0,0,9,2,0,1,12545,5,0,2,3,182,83,26,8,2014,12,23,2015,2,15,2015,2,23
2,3,205,155,53078,990.1191,1083719,0,0,1,1,0,1,8250,1,0,1,2,50,628,92,2,2013,7,17,2013,7,24,2013,7,26
23,1,1,401,9000,149.939,478624,0,0,5,2,0,1,21790,6,0,1,6,105,29,51,1,2013,8,10,2013,8,12,2013,8,13
2,3,66,363,12346,342.756,475745,0,0,9,1,1,1,44215,8,0,1,2,50,417,47,3,2013,5,22,2013,5,24,2013,5,27
11,3,205,385,1440,3451.8347,383137,0,0,9,2,0,1,21657,6,0,3,6,7,8,83,7,2014,2,15,2014,10,17,2014,10,24
2,3,66,348,15357,2470.2434,678933,0,1,1,1,0,1,25331,6,0,1,2,50,366,91,3,2013,8,7,2013,8,19,2013,8,22
2,3,66,220,48121,1092.0843,1105970,0,0,9,1,1,1,11980,1,0,1,2,50,572,9,3,2013,7,18,2013,7,21,2013,7,24
2,3,66,149,20498,1431.5372,1055121,0,1,9,1,0,1,8864,1,0,1,4,47,1508,65,2,2014,7,31,2014,7,31,2014,8,2
8,4,77,824,15015,10352.5845,1183311,0,0,3,2,0,1,49167,6,0,1,6,68,275,37,5,2014,1,25,2014,6,2,2014,6,7
2,3,66,174,30999,7505.056,936101,0,0,9,1,0,1,8286,1,0,1,0,63,1258,57,2,2014,6,20,2014,10,30,2014,11,1
11,3,205,135,36086,270.9048,1149835,1,0,9,2,0,1,1835,1,0,1,2,198,378,76,1,2013,7,15,2013,7,16,2013,7,17
11,3,205,354,53713,1064.2202,551239,0,0,9,2,0,1,17584,6,0,1,2,50,682,18,2,2014,12,13,2015,1,12,2015,1,14
2,3,66,348,48862,1425.125,669895,0,0,9,2,0,1,8243,1,1,1,2,50,409,21,1,2014,3,28,2014,3,29,2014,3,30
2,3,66,174,45824,5942.9062,556138,0,0,3,2,2,2,19994,6,0,1,6,77,1422,58,5,2013,5,28,2013,7,7,2013,7,12
34,3,205,135,36086,621.862,330898,0,0,9,2,0,1,23401,6,0,1,2,50,1179,10,1,2014,6,2,2014,7,5,2014,7,6
2,3,66,442,20850,322.6943,1178378,0,0,0,3,0,1,26994,6,0,1,2,50,1529,40,2,2014,10,13,2014,10,17,2014,10,19
2,3,66,348,47997,1541.2245,427348,0,1,0,2,1,1,8791,1,0,1,4,8,110,66,5,2014,4,21,2014,5,10,2014,5,15
2,3,66,331,37133,159.5112,832156,0,0,9,2,0,1,44256,8,0,1,2,50,350,48,2,2013,3,23,2013,5,30,2013,6,1
2,3,66,258,4687,1524.7797,362047,0,0,9,4,2,1,12206,6,1,1,2,50,628,18,2,2013,11,7,2013,11,17,2013,11,19
2,3,66,174,5938,457.0219,107887,0,0,9,1,0,1,14138,6,0,1,2,50,1230,41,4,2014,11,1,2014,11,6,2014,11,10
2,3,66,403,39840,198.7013,246738,0,0,9,1,0,1,8793,1,0,1,2,50,677,41,1,2014,9,15,2014,9,15,2014,9,16
2,3,66,337,49510,1033.6224,579567,0,0,2,2,0,1,11621,1,0,1,2,50,703,41,1,2014,10,13,2014,11,4,2014,11,5
2,3,66,462,49272,5373.8177,462460,0,1,9,1,1,2,8289,1,0,4,6,107,36,11,2,2014,8,3,2014,9,5,2014,9,7
2,3,66,363,51253,2.2739,274873,0,0,9,2,0,1,25788,6,0,1,2,50,623,48,2,2014,3,11,2014,3,13,2014,3,15
2,3,66,351,27383,1641.8358,28902,0,1,9,4,2,2,11439,1,0,1,4,163,1503,65,6,2014,9,24,2014,12,29,2015,1,4
13,1,46,171,43387,230.06599999999997,453232,1,0,2,1,0,1,22727,6,0,2,6,144,1496,81,2,2014,9,1,2014,9,22,2014,9,24
34,3,205,354,22772,1383.4147,498337,0,0,9,2,0,1,259,1,0,1,2,50,444,47,1,2014,8,17,2014,8,22,2014,8,23
2,3,66,174,38899,1251.6921,664955,0,1,0,2,0,1,8235,1,0,2,2,50,406,25,1,2014,12,11,2014,12,28,2014,12,29
2,3,66,351,52368,550.6818,810129,0,1,9,1,0,1,8223,1,1,1,2,50,690,83,5,2013,11,4,2013,11,10,2013,11,15
2,3,66,196,2428,206.9658,904410,0,0,9,2,3,2,8267,1,0,1,2,50,675,3,8,2014,7,16,2014,7,21,2014,7,29
2,3,66,337,16343,35.2408,378109,0,0,9,3,0,3,12233,6,0,1,2,50,675,91,3,2014,9,4,2014,9,13,2014,9,16
2,3,66,442,35390,1014.7361,1174313,0,1,7,2,0,1,8824,1,0,1,4,8,118,66,3,2014,10,2,2014,12,3,2014,12,6
2,3,66,467,1802,2236.6982,721081,0,1,9,4,1,2,9600,1,0,1,4,32,1411,99,5,2014,3,6,2014,8,22,2014,8,27
2,3,66,174,7243,1656.0986,290440,1,1,9,2,0,1,8266,1,0,1,2,50,411,90,4,2014,11,30,2015,8,4,2015,8,8
2,3,66,348,48862,0.778,110689,0,0,0,1,0,1,8267,1,0,1,2,50,675,5,2,2014,5,29,2014,6,4,2014,6,6
2,3,66,346,31371,3073.94,25896,0,1,9,2,0,1,11439,1,0,1,4,163,1503,65,8,2014,3,12,2014,7,26,2014,8,3
2,3,66,352,13586,1174.8533,17120,0,0,9,2,0,1,8254,1,0,1,2,50,365,50,4,2014,9,17,2014,9,21,2014,9,25
11,3,205,354,44939,1653.4379,307051,0,1,9,1,0,1,20313,6,0,3,4,80,204,22,7,2014,7,9,2014,7,11,2014,7,18
2,3,66,322,45317,454.1558,333301,0,0,9,2,0,1,53049,3,0,1,2,50,406,68,2,2014,12,11,2014,12,19,2014,12,21
2,3,66,258,48453,1021.48,980538,0,0,5,4,0,1,12008,1,0,1,2,50,686,48,1,2014,4,3,2014,6,14,2014,6,15
2,3,66,220,28809,223.3976,1099621,0,0,9,1,0,1,44045,3,0,1,2,50,701,70,1,2014,4,4,2014,4,11,2014,4,12
8,4,77,871,36643,864.82,1168816,0,0,5,6,1,2,8795,1,0,1,0,63,966,59,2,2014,11,6,2014,12,6,2014,12,8
2,3,66,174,5938,1134.0613,945517,0,0,1,2,0,2,12724,5,0,1,2,50,550,42,1,2014,1,20,2014,1,23,2014,1,24
2,3,66,352,30279,246.739,20864,0,0,9,1,1,1,66,1,0,1,2,50,423,91,1,2013,11,19,2013,11,26,2013,11,27
2,3,66,174,1112,2442.0389,996626,0,0,9,2,0,1,683,3,0,1,2,50,214,30,7,2014,1,11,2014,4,11,2014,4,18
2,3,66,442,30104,20.6007,69904,1,0,2,2,0,1,26993,6,0,1,2,50,406,59,1,2013,1,25,2013,1,29,2013,1,30
2,3,66,462,4272,984.3063,593808,0,1,1,2,1,1,12132,1,0,3,2,50,366,84,4,2013,3,30,2013,4,4,2013,4,8
2,3,66,174,24103,295.76599999999996,506700,1,0,9,2,2,1,9145,1,0,1,2,50,364,85,2,2014,3,30,2014,7,4,2014,7,6
34,3,205,155,19334,86.1751,303681,0,0,1,1,1,1,1853,3,0,2,2,198,1670,36,2,2014,5,10,2014,6,13,2014,6,15
11,3,205,135,1392,2659.3853,987040,0,1,1,2,0,1,5405,6,0,1,4,8,126,62,7,2013,8,23,2013,12,22,2013,12,29
2,3,66,258,4687,1435.9644,886565,0,1,9,2,0,1,8791,1,0,4,4,8,110,65,4,2014,7,21,2014,11,5,2014,11,9
2,3,215,715,657,241.2056,914250,0,0,9,2,0,1,11972,1,0,1,4,8,1456,44,10,2014,12,29,2015,12,23,2016,1,2
2,3,66,174,30495,2129.6648,146699,0,1,9,2,2,1,8268,1,0,1,2,50,682,33,6,2014,1,14,2014,3,30,2014,4,5
2,3,66,220,8159,4560.6782,1076600,0,0,3,2,1,1,8745,1,0,3,6,204,27,21,2,2013,2,23,2013,6,8,2013,6,10
23,1,66,340,43356,158.7421,138557,0,0,9,2,1,1,23806,1,0,2,2,50,1144,42,1,2014,8,10,2014,8,10,2014,8,11
2,3,66,220,2086,5201.9004,624748,0,0,3,2,0,1,21451,6,0,2,6,107,36,64,2,2013,8,31,2013,9,21,2013,9,23
11,3,205,155,9027,5450.8454,908577,0,0,1,4,0,1,20071,6,0,2,6,77,217,78,3,2014,6,11,2014,8,22,2014,8,25
23,1,1,395,29254,695.0599,1163148,0,1,0,2,1,1,8745,1,0,2,6,204,1614,82,0,2013,6,18,2013,9,2,2013,9,2
2,3,66,356,22202,5.603,927197,0,0,9,1,0,1,23545,6,0,1,2,50,660,94,1,2014,1,6,2014,1,18,2014,1,19
2,3,66,311,25205,190.8603,117140,0,0,0,2,0,1,8267,1,0,1,2,50,675,83,2,2014,12,15,2014,12,20,2014,12,22
2,3,66,404,24292,748.3168,508779,0,0,9,2,0,1,27588,6,1,1,2,50,1030,48,2,2014,12,31,2015,9,26,2015,9,28
26,0,215,646,51733,788.4482,57264,0,0,5,2,2,1,11938,1,0,1,4,8,126,87,6,2013,5,3,2013,8,19,2013,8,25
2,3,66,174,8978,1248.5555,108454,1,0,3,2,0,1,8824,1,0,2,4,8,118,65,5,2014,7,29,2014,11,9,2014,11,14
2,3,66,174,24103,267.2037,527367,0,0,9,2,0,1,8834,1,0,1,2,50,355,7,1,2014,9,1,2014,9,13,2014,9,14
2,3,66,226,20170,1746.9920000000002,974950,0,1,9,1,1,1,8250,1,0,1,2,50,628,84,3,2014,8,24,2014,11,22,2014,11,25
11,3,205,385,46963,1412.1549,159000,0,0,9,1,1,1,44045,3,0,1,2,50,701,37,1,2013,9,3,2013,10,14,2013,10,15
2,3,66,174,38899,6.9811,37173,0,0,9,2,0,1,8254,1,1,1,2,50,365,4,2,2014,6,3,2014,6,3,2014,6,5
23,1,1,318,2096,67.5313,1155277,0,0,5,2,0,1,20186,6,0,1,6,105,808,38,2,2013,10,23,2013,11,1,2013,11,3
2,3,66,331,9189,4568.3772,941196,0,0,0,2,0,1,8785,1,0,1,6,105,35,64,11,2014,9,5,2014,10,20,2014,10,31
2,3,66,196,2428,925.5035,106710,0,0,0,1,1,1,44045,3,0,1,2,50,701,41,2,2013,4,1,2013,4,27,2013,4,29
2,3,66,348,47997,4967.3777,404565,0,0,9,2,0,1,669,3,0,2,2,50,212,0,1,2014,12,1,2014,12,31,2015,1,1
2,3,66,442,28620,8414.655999999999,305809,0,0,9,2,0,1,12682,5,0,1,3,82,230,29,1,2014,10,5,2014,11,10,2014,11,11
11,3,205,135,38749,735.7612,23157,0,1,9,8,0,4,12944,5,0,1,2,198,404,91,3,2014,12,10,2015,11,28,2015,12,1
2,3,66,258,42500,753.1304,1063981,0,1,0,2,2,1,11319,1,0,1,2,50,681,9,2,2013,9,27,2013,10,3,2013,10,5
2,3,66,174,35574,62.8549,991973,0,0,9,1,2,1,21648,4,0,1,2,50,368,8,1,2014,7,29,2014,9,20,2014,9,21
2,3,66,442,28620,1083.3448,662437,0,1,9,2,0,1,8250,1,0,1,2,50,628,79,2,2014,12,24,2015,2,22,2015,2,24
8,4,77,871,48651,7187.1371,1025252,0,0,1,4,0,2,8254,1,0,1,2,50,365,4,1,2014,4,25,2014,9,24,2014,9,25
2,3,66,174,14987,7033.9342,31667,0,0,2,6,0,3,792,1,0,1,6,208,1480,20,3,2014,7,21,2014,8,22,2014,8,25
2,3,66,174,21177,2483.0471,370089,0,1,8,2,0,1,8856,1,0,1,2,50,636,26,4,2013,9,25,2013,9,26,2013,9,30
2,3,66,174,11491,154.2037,445469,0,0,1,2,0,1,28705,4,0,1,2,50,627,23,2,2014,12,11,2014,12,20,2014,12,22
2,3,66,311,30031,2532.9261,1098330,0,1,9,1,0,1,8273,1,0,1,2,50,660,97,2,2014,9,4,2015,2,17,2015,2,19
2,3,1,366,1706,780.2417,626657,0,0,2,2,1,1,226,1,0,2,6,70,307,2,2,2013,3,17,2013,6,22,2013,6,24
2,3,66,348,18146,4287.0963,697799,0,0,9,2,0,1,8740,1,0,1,6,105,12,7,2,2014,3,29,2014,9,23,2014,9,25
2,3,66,174,13277,2171.3345,454356,0,0,2,2,0,1,17925,5,0,2,2,50,1442,90,2,2013,6,23,2013,7,11,2013,7,13
2,3,66,174,40365,44.9144,358977,0,0,0,2,0,1,4688,3,0,2,2,50,190,70,1,2014,4,10,2014,4,12,2014,4,13
26,0,215,646,51733,1512.9604,530049,0,1,2,1,0,1,8250,1,0,1,2,50,628,1,4,2014,8,27,2014,10,17,2014,10,21
2,3,66,462,22330,855.3161,1021804,0,1,9,2,0,1,8250,1,0,1,2,50,628,1,3,2013,8,7,2013,8,20,2013,8,23
2,3,66,448,46937,153.9666,739615,0,0,0,2,0,1,25373,1,1,1,2,50,716,91,2,2014,10,31,2014,11,5,2014,11,7
2,3,66,153,20706,256.2112,893070,0,0,1,2,0,1,7658,3,1,1,2,50,630,32,1,2014,4,25,2014,4,28,2014,4,29
2,3,66,351,36508,625.6594,520279,0,1,1,4,0,1,11907,1,0,1,2,50,714,59,4,2014,8,3,2014,8,28,2014,9,1
2,3,66,351,36508,3.2419,515990,1,0,9,2,0,1,29451,4,0,1,2,50,640,28,1,2014,8,13,2014,9,27,2014,9,28
2,3,205,385,45494,6.3849,169296,0,0,9,1,0,1,8811,1,0,1,2,198,391,37,1,2014,8,2,2014,8,3,2014,8,4
2,3,66,220,5420,318.7591,201546,0,0,0,2,0,1,14937,1,0,1,2,50,599,77,2,2014,4,17,2014,5,27,2014,5,29
34,3,205,135,27655,173.8439,286271,0,0,9,2,0,1,25965,6,0,1,2,198,371,95,1,2013,4,11,2013,4,13,2013,4,14
2,3,66,442,35390,186.7769,299759,0,0,9,3,0,1,8277,1,0,1,2,50,412,23,1,2013,3,14,2013,3,23,2013,3,24
11,3,205,135,36086,3123.0732,649273,0,0,9,2,1,1,13094,3,0,1,2,50,212,0,7,2013,4,6,2013,8,9,2013,8,16
8,4,77,462,3492,9009.0415,255152,0,1,0,2,0,1,8253,1,0,2,6,70,19,25,14,2013,2,23,2013,6,3,2013,6,17
2,3,66,435,30431,8133.3405,711733,0,0,9,1,0,1,9325,1,0,2,3,99,1004,3,11,2013,5,21,2013,6,3,2013,6,14
2,3,66,258,22050,73.3973,163358,0,0,4,2,0,1,12191,6,0,1,2,50,637,9,2,2014,11,28,2014,12,17,2014,12,19
2,3,66,174,24103,2558.0712,367284,0,1,9,1,0,1,8859,1,0,1,2,50,212,33,6,2014,6,7,2014,6,14,2014,6,20
10,0,182,316,43264,214.611,721988,0,0,5,6,1,2,8275,1,0,1,4,196,2027,14,1,2014,7,2,2014,7,13,2014,7,14
2,3,66,174,24103,5479.2635,1048459,0,0,7,2,1,1,8747,1,1,1,3,106,107,15,2,2014,8,28,2015,4,1,2015,4,3
2,3,66,352,19133,588.619,783190,0,1,1,2,0,1,8266,1,0,1,2,50,411,9,3,2014,3,8,2014,3,17,2014,3,20
34,3,66,174,5938,2464.2362,1075295,0,0,9,2,0,1,26227,6,1,1,2,198,384,55,5,2014,3,2,2014,9,20,2014,9,25
2,3,66,258,1921,236.2448,243691,0,0,9,2,0,1,8283,1,0,1,2,50,414,77,2,2014,10,15,2014,10,17,2014,10,19
2,3,66,174,39041,5360.4785,390148,0,0,9,1,0,1,44509,1,0,1,3,106,755,90,1,2014,6,4,2014,6,29,2014,6,30
34,3,205,135,36086,424.2304,522321,0,0,9,2,0,1,8288,1,0,1,2,198,399,60,8,2013,3,29,2013,8,3,2013,8,11
37,1,69,727,53883,216.6581,991676,0,1,9,4,0,2,8213,1,0,3,6,68,275,42,4,2014,7,27,2014,8,26,2014,8,30
2,3,66,462,27117,5661.3458,198192,0,1,0,2,0,1,18488,6,0,1,6,105,29,89,10,2013,8,8,2013,8,24,2013,9,3
2,3,66,258,6048,13.8693,361466,0,0,0,2,0,1,12189,6,0,1,2,50,637,18,1,2014,10,16,2014,10,17,2014,10,18
34,3,205,354,25315,453.0286,784936,0,0,9,6,0,3,8811,1,1,1,2,198,391,13,2,2014,6,2,2014,6,20,2014,6,22
2,3,66,258,4687,768.0197,574265,0,0,2,2,0,1,17563,1,0,1,2,50,1235,41,4,2014,11,5,2014,11,26,2014,11,30
2,3,66,174,51219,2305.2342,24178,0,1,9,2,0,2,11353,1,1,1,2,50,699,72,7,2014,7,7,2014,7,9,2014,7,16
2,3,66,348,53377,2239.4120000000003,709771,0,0,2,2,0,1,8250,1,0,1,2,50,628,79,2,2014,2,25,2014,3,9,2014,3,11
2,3,66,348,48862,306.9075,778465,0,0,9,1,0,1,24946,6,0,1,2,50,751,4,1,2013,3,20,2013,4,1,2013,4,2
11,3,205,135,36086,2497.6491,107096,0,0,9,2,0,1,44045,3,0,1,2,50,701,83,2,2014,1,12,2014,1,20,2014,1,22
34,3,205,354,2875,285.3927,368133,0,0,5,2,0,1,26988,6,0,1,2,50,590,73,3,2014,4,29,2014,6,5,2014,6,8
34,3,205,343,37594,3564.0446,718251,1,0,5,2,0,1,8785,1,1,1,6,105,35,99,1,2014,12,31,2015,1,27,2015,1,28
13,1,46,347,2541,21.0795,1052680,0,0,5,2,0,1,8794,1,0,1,6,144,7,30,1,2014,10,27,2014,12,5,2014,12,6
2,3,66,226,44304,523.1123,688663,0,0,3,2,0,1,8291,1,0,1,2,50,191,19,6,2014,9,29,2014,12,21,2014,12,27
2,3,182,393,11124,4827.6542,843294,0,0,1,2,0,1,24208,1,0,1,6,170,1875,53,1,2014,2,8,2014,5,22,2014,5,23
34,3,205,354,30031,50.4576,1146144,0,0,5,2,0,1,26022,6,0,1,2,198,397,69,1,2013,9,11,2013,10,19,2013,10,20
2,3,66,174,46995,1303.8822,826287,0,0,9,1,0,1,8243,1,0,1,2,50,409,72,3,2014,7,17,2014,10,12,2014,10,15
2,3,66,348,48862,2567.8092,755183,0,0,0,2,0,1,8279,1,0,3,2,50,1230,70,3,2014,12,2,2014,12,25,2014,12,28
2,3,66,258,4687,4403.7085,111946,0,1,9,1,0,1,8788,1,1,1,6,77,2,11,9,2013,6,19,2013,6,28,2013,7,7
2,3,66,348,48862,2431.7314,273677,0,0,1,2,0,1,12264,6,0,1,2,50,368,55,1,2014,12,25,2015,1,4,2015,1,5
2,3,66,220,5444,1274.5843,876397,0,0,9,1,0,1,123,1,0,1,4,119,2059,89,4,2014,7,22,2014,7,30,2014,8,3
2,3,66,246,50661,2574.6244,411698,1,0,0,1,0,1,24969,1,0,1,2,50,1082,76,1,2014,3,17,2014,3,18,2014,3,19
2,3,46,414,7317,477.1448,307298,0,0,9,2,0,1,8745,1,0,1,6,204,27,50,4,2014,11,9,2014,11,19,2014,11,23
34,3,205,155,22091,2613.5321,236089,0,1,9,2,0,1,8268,1,0,1,2,50,682,49,4,2014,9,10,2014,10,22,2014,10,26
2,3,66,348,44584,44.1836,25937,1,0,1,4,0,2,44735,3,0,1,2,50,676,21,1,2014,9,2,2014,9,20,2014,9,21
2,3,66,174,24103,107.2191,710794,0,0,9,2,1,1,8278,1,0,1,2,50,368,50,2,2014,12,28,2014,12,30,2015,1,1
2,3,66,174,43988,5169.3596,802071,0,0,9,2,0,1,30337,1,0,1,6,70,10,90,3,2014,9,8,2014,9,17,2014,9,20
34,3,205,354,41949,1158.202,1027723,0,0,9,2,0,1,12312,5,0,2,2,50,702,64,3,2014,1,15,2014,1,30,2014,2,2
2,3,66,189,7463,1722.8679,31466,0,1,3,3,0,1,11634,1,0,6,4,174,405,0,5,2013,1,27,2013,3,7,2013,3,12
2,3,66,435,22011,851.4845,885220,0,0,1,2,0,1,8801,1,0,1,2,50,493,91,1,2014,9,13,2014,10,9,2014,10,10
2,3,66,174,30698,1514.0724,202002,1,1,2,2,0,1,8810,1,0,2,4,8,1532,61,11,2014,4,21,2014,7,9,2014,7,20
23,1,1,318,2096,387.72,239411,0,1,9,2,0,1,8289,1,0,1,6,107,36,59,2,2013,3,8,2013,4,19,2013,4,21
2,3,66,462,52482,972.5107,962679,0,0,9,4,0,1,8254,1,0,1,2,50,365,91,4,2014,7,13,2015,3,23,2015,3,27
34,3,205,354,40193,0.1545,716693,0,0,9,1,0,1,48798,4,0,1,2,198,1167,48,1,2014,9,15,2014,9,16,2014,9,17
34,3,205,135,36086,4.9048,556761,0,0,9,2,0,1,8228,1,1,1,2,198,371,28,1,2014,4,10,2014,4,27,2014,4,28
34,3,205,155,50381,84.1894,576554,1,0,9,2,0,1,26474,6,0,1,2,198,387,31,1,2014,5,8,2014,5,17,2014,5,18
2,3,66,348,37449,2269.8547,782117,0,1,9,1,0,1,8250,1,0,1,2,50,628,1,3,2013,12,30,2014,2,15,2014,2,18
2,3,66,442,3602,1365.0679,899606,0,0,0,2,0,1,7635,3,0,1,2,50,675,53,3,2014,11,25,2014,12,3,2014,12,6
2,3,66,220,2086,5083.1611,187789,0,0,9,3,2,2,8740,1,0,1,6,105,12,78,2,2014,2,15,2014,4,16,2014,4,18
2,3,66,174,17760,2164.6349,1105354,0,1,9,2,0,1,8791,1,0,3,4,8,110,65,5,2013,3,30,2013,5,11,2013,5,16
2,3,66,442,20850,1000.6009,108027,1,0,0,2,0,1,8216,1,0,1,2,50,350,21,3,2014,8,9,2014,9,18,2014,9,21
2,3,66,184,27733,826.5783,648673,0,0,0,1,0,1,44694,6,1,1,2,50,366,33,2,2014,9,9,2014,9,14,2014,9,16
2,3,66,184,15359,4836.1604,1078421,0,0,0,2,1,1,8213,1,0,1,6,68,275,55,2,2014,10,19,2014,11,7,2014,11,9
2,3,66,348,18146,2185.9063,896164,0,0,3,2,0,1,12264,6,0,3,2,50,368,68,4,2014,8,27,2014,10,14,2014,10,18
2,3,66,467,43574,126.6179,1001215,1,0,9,2,2,2,12672,5,0,1,2,50,538,7,1,2013,4,21,2013,7,16,2013,7,17
8,4,77,824,15015,5176.4289,452645,0,1,9,2,0,1,8282,1,0,3,3,126,232,15,10,2014,9,7,2014,12,23,2015,1,2
13,1,46,414,49485,1565.8754,247925,0,0,5,1,1,1,33649,1,0,2,5,194,1593,30,3,2014,2,13,2014,3,10,2014,3,13
11,3,205,385,45494,5004.2223,442150,1,0,9,2,0,1,8856,1,0,1,2,50,636,73,7,2014,7,15,2014,9,22,2014,9,29
2,3,66,351,36508,1516.8128,90851,0,1,9,1,0,1,8276,1,0,1,2,50,661,16,3,2013,1,10,2013,2,13,2013,2,16
2,3,66,462,10651,230.6444,708562,1,0,2,2,0,1,11976,1,0,2,2,50,664,91,1,2014,11,28,2015,1,27,2015,1,28
2,3,66,314,36941,599.1999,857955,1,0,1,1,0,1,8230,1,0,1,2,50,637,99,3,2014,8,31,2014,10,6,2014,10,9
2,3,66,448,29783,1031.0017,751035,0,0,3,2,0,1,28514,6,0,2,2,50,1457,22,4,2013,7,2,2013,12,15,2013,12,19
2,3,66,174,19302,412.809,165124,0,1,0,2,0,1,8250,1,0,2,2,50,628,45,2,2014,7,29,2014,8,27,2014,8,29
2,3,66,184,15359,49.8246,407731,0,0,9,2,0,1,12003,1,0,3,2,50,654,41,2,2014,10,20,2014,12,24,2014,12,26
13,1,46,171,43387,792.9082,610821,0,0,0,1,0,1,24979,6,0,1,6,11,9,6,1,2014,12,19,2015,1,20,2015,1,21
2,3,66,435,8346,121.0817,484410,0,0,2,2,2,1,8265,1,0,1,2,50,1025,76,1,2014,9,13,2014,9,13,2014,9,14
2,3,66,256,53274,507.1088,78540,0,0,9,2,0,1,12489,5,0,2,2,50,1015,51,1,2013,11,18,2013,11,20,2013,11,21
2,3,66,331,40794,8344.5897,131463,0,0,1,1,0,1,12544,5,0,1,3,171,61,3,2,2013,3,17,2013,5,16,2013,5,18
2,3,66,220,19416,1190.5410000000002,122439,0,0,0,2,0,1,20460,1,0,2,4,13,1531,68,2,2013,8,23,2013,8,25,2013,8,27
11,3,205,155,13951,108.7023,290487,0,0,9,1,0,1,12270,6,0,1,2,50,663,95,3,2014,5,1,2014,7,13,2014,7,16
11,3,205,354,42515,1178.873,796961,1,0,3,2,0,1,11353,1,0,1,2,50,699,5,9,2014,10,15,2014,12,28,2015,1,6
11,3,205,135,36086,2484.0476,737206,0,0,2,4,2,1,11353,1,0,3,2,50,699,48,1,2014,4,23,2014,8,15,2014,8,16
2,3,66,246,50661,6906.1593,215352,0,0,9,2,0,1,30337,1,0,1,6,70,10,51,5,2014,6,2,2014,6,26,2014,7,1
2,3,66,442,46296,1139.3644,200962,0,0,9,2,0,1,12225,6,0,4,2,50,701,41,3,2014,7,15,2014,7,21,2014,7,24
2,3,205,155,14703,2620.1407,229495,0,0,9,2,2,1,17584,6,0,3,2,50,682,16,5,2013,6,21,2013,8,18,2013,8,23
2,3,66,311,50995,465.0911,102167,0,0,1,3,0,1,496,1,0,1,2,50,710,91,1,2014,6,10,2014,6,22,2014,6,23
11,3,205,354,11747,1020.3364,270866,0,0,3,2,0,1,25849,6,1,1,2,50,715,41,2,2013,6,25,2013,8,6,2013,8,8
